commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE"
WHEAT,YEAR,2020,18,INDIANA,125,PIKE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,143000.0,51.1
WHEAT,YEAR,2020,18,INDIANA,127,PORTER,10,NORTHWEST,TOTAL,SURVEY,COUNTY,74900.0,57.6
WHEAT,YEAR,2020,18,INDIANA,129,POSEY,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,968000.0,70.7
WHEAT,YEAR,2020,18,INDIANA,135,RANDOLPH,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,213000.0,71.0
WHEAT,YEAR,2020,18,INDIANA,137,RIPLEY,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,224000.0,58.9
WHEAT,YEAR,2020,18,INDIANA,139,RUSH,50,CENTRAL,TOTAL,SURVEY,COUNTY,428000.0,73.8
WHEAT,YEAR,2020,18,INDIANA,141,ST. JOSEPH,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,170000.0,68.0
WHEAT,YEAR,2020,18,INDIANA,145,SHELBY,50,CENTRAL,TOTAL,SURVEY,COUNTY,282000.0,70.5
WHEAT,YEAR,2020,18,INDIANA,155,SWITZERLAND,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,28700.0,35.9
WHEAT,YEAR,2020,18,INDIANA,157,TIPPECANOE,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,161000.0,89.4
WHEAT,YEAR,2020,18,INDIANA,159,TIPTON,50,CENTRAL,TOTAL,SURVEY,COUNTY,71000.0,78.9
WHEAT,YEAR,2020,18,INDIANA,161,UNION,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,27000.0,67.5
WHEAT,YEAR,2020,18,INDIANA,163,VANDERBURGH,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,310000.0,66.0
WHEAT,YEAR,2020,18,INDIANA,167,VIGO,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,46900.0,67.0
WHEAT,YEAR,2020,18,INDIANA,169,WABASH,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,308000.0,81.1
WHEAT,YEAR,2020,18,INDIANA,173,WARRICK,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,199000.0,64.2
WHEAT,YEAR,2020,18,INDIANA,175,WASHINGTON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,62800.0,57.1
WHEAT,YEAR,2020,18,INDIANA,177,WAYNE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,177000.0,70.8
WHEAT,YEAR,2020,18,INDIANA,179,WELLS,30,NORTHEAST,TOTAL,SURVEY,COUNTY,227000.0,70.9
WHEAT,YEAR,2020,18,INDIANA,183,WHITLEY,30,NORTHEAST,TOTAL,SURVEY,COUNTY,459000.0,75.2
WHEAT,YEAR,2020,20,KANSAS,003,ANDERSON,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,97300.0,45.3
WHEAT,YEAR,2020,20,KANSAS,005,ATCHISON,70,NORTHEAST,TOTAL,SURVEY,COUNTY,47800.0,38.2
WHEAT,YEAR,2020,20,KANSAS,007,BARBER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,4968000.0,48.0
WHEAT,YEAR,2020,20,KANSAS,009,BARTON,50,CENTRAL,TOTAL,SURVEY,COUNTY,6481000.0,48.4
WHEAT,YEAR,2020,20,KANSAS,011,BOURBON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,75600.0,52.9
WHEAT,YEAR,2020,20,KANSAS,013,BROWN,70,NORTHEAST,TOTAL,SURVEY,COUNTY,66000.0,46.5
WHEAT,YEAR,2020,20,KANSAS,015,BUTLER,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1420000.0,49.3
