commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN 480 LB BALES","YIELD, MEASURED IN LB / ACRE"
COTTON,YEAR,2019,13,GEORGIA,003,ATKINSON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,37700.0,973.0
COTTON,YEAR,2019,13,GEORGIA,007,BAKER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,40100.0,992.0
COTTON,YEAR,2019,13,GEORGIA,017,BEN HILL,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,24400.0,894.0
COTTON,YEAR,2019,13,GEORGIA,019,BERRIEN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,63600.0,951.0
COTTON,YEAR,2019,13,GEORGIA,023,BLECKLEY,50,CENTRAL,TOTAL,SURVEY,COUNTY,30400.0,901.0
COTTON,YEAR,2019,13,GEORGIA,027,BROOKS,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,98000.0,1074.0
COTTON,YEAR,2019,13,GEORGIA,031,BULLOCH,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,76200.0,829.0
COTTON,YEAR,2019,13,GEORGIA,033,BURKE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,60700.0,931.0
COTTON,YEAR,2019,13,GEORGIA,037,CALHOUN,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,36900.0,1150.0
COTTON,YEAR,2019,13,GEORGIA,043,CANDLER,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,23400.0,871.0
COTTON,YEAR,2019,13,GEORGIA,069,COFFEE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,74200.0,976.0
COTTON,YEAR,2019,13,GEORGIA,071,COLQUITT,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,127500.0,1113.0
COTTON,YEAR,2019,13,GEORGIA,075,COOK,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,38200.0,926.0
COTTON,YEAR,2019,13,GEORGIA,081,CRISP,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,77400.0,1093.0
COTTON,YEAR,2019,13,GEORGIA,087,DECATUR,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,73800.0,1139.0
COTTON,YEAR,2019,13,GEORGIA,091,DODGE,50,CENTRAL,TOTAL,SURVEY,COUNTY,35500.0,1078.0
COTTON,YEAR,2019,13,GEORGIA,093,DOOLY,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,146600.0,1020.0
COTTON,YEAR,2019,13,GEORGIA,099,EARLY,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,69700.0,880.0
COTTON,YEAR,2019,13,GEORGIA,103,EFFINGHAM,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,10800.0,774.0
COTTON,YEAR,2019,13,GEORGIA,107,EMANUEL,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,26200.0,711.0
COTTON,YEAR,2019,13,GEORGIA,131,GRADY,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,50500.0,1036.0
COTTON,YEAR,2019,13,GEORGIA,153,HOUSTON,50,CENTRAL,TOTAL,SURVEY,COUNTY,23700.0,964.0
COTTON,YEAR,2019,13,GEORGIA,155,IRWIN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,64200.0,948.0
COTTON,YEAR,2019,13,GEORGIA,161,JEFF DAVIS,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,26800.0,748.0
COTTON,YEAR,2019,13,GEORGIA,163,JEFFERSON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,38000.0,1008.0
COTTON,YEAR,2019,13,GEORGIA,165,JENKINS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,35100.0,834.0
COTTON,YEAR,2019,13,GEORGIA,175,LAURENS,50,CENTRAL,TOTAL,SURVEY,COUNTY,15600.0,902.0
COTTON,YEAR,2019,13,GEORGIA,177,LEE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,53800.0,1108.0
COTTON,YEAR,2019,13,GEORGIA,185,LOWNDES,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,20200.0,951.0
COTTON,YEAR,2019,13,GEORGIA,201,MILLER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,59400.0,987.0
COTTON,YEAR,2019,13,GEORGIA,205,MITCHELL,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,129300.0,1128.0
COTTON,YEAR,2019,13,GEORGIA,209,MONTGOMERY,50,CENTRAL,TOTAL,SURVEY,COUNTY,6300.0,817.0
COTTON,YEAR,2019,13,GEORGIA,211,MORGAN,50,CENTRAL,TOTAL,SURVEY,COUNTY,2900.0,773.0
COTTON,YEAR,2019,13,GEORGIA,225,PEACH,50,CENTRAL,TOTAL,SURVEY,COUNTY,7350.0,928.0
COTTON,YEAR,2019,13,GEORGIA,229,PIERCE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,28000.0,927.0
COTTON,YEAR,2019,13,GEORGIA,233,POLK,10,NORTHWEST,TOTAL,SURVEY,COUNTY,4400.0,918.0
COTTON,YEAR,2019,13,GEORGIA,235,PULASKI,50,CENTRAL,TOTAL,SURVEY,COUNTY,42500.0,813.0
COTTON,YEAR,2019,13,GEORGIA,243,RANDOLPH,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,31300.0,889.0
COTTON,YEAR,2019,13,GEORGIA,251,SCREVEN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,47000.0,781.0
COTTON,YEAR,2019,13,GEORGIA,253,SEMINOLE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,64800.0,1115.0
COTTON,YEAR,2019,13,GEORGIA,261,SUMTER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,50900.0,731.0
COTTON,YEAR,2019,13,GEORGIA,267,TATTNALL,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,21600.0,879.0
COTTON,YEAR,2019,13,GEORGIA,273,TERRELL,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,65800.0,966.0
COTTON,YEAR,2019,13,GEORGIA,275,THOMAS,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,67300.0,1006.0
COTTON,YEAR,2019,13,GEORGIA,277,TIFT,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,43900.0,889.0
COTTON,YEAR,2019,13,GEORGIA,279,TOOMBS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,13200.0,856.0
COTTON,YEAR,2019,13,GEORGIA,283,TREUTLEN,50,CENTRAL,TOTAL,SURVEY,COUNTY,5300.0,877.0
COTTON,YEAR,2019,13,GEORGIA,287,TURNER,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,56600.0,960.0
COTTON,YEAR,2019,13,GEORGIA,299,WARE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,10400.0,792.0
COTTON,YEAR,2019,13,GEORGIA,303,WASHINGTON,50,CENTRAL,TOTAL,SURVEY,COUNTY,8800.0,899.0
COTTON,YEAR,2019,13,GEORGIA,305,WAYNE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,23100.0,880.0
COTTON,YEAR,2019,13,GEORGIA,307,WEBSTER,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,15400.0,718.0
COTTON,YEAR,2019,13,GEORGIA,315,WILCOX,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,51000.0,1051.0
COTTON,YEAR,2019,13,GEORGIA,321,WORTH,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,127700.0,1018.0
COTTON,YEAR,2019,20,KANSAS,077,HARPER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,20700.0,776.0
COTTON,YEAR,2019,20,KANSAS,095,KINGMAN,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,10300.0,689.0
COTTON,YEAR,2019,20,KANSAS,151,PRATT,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,33000.0,880.0
COTTON,YEAR,2019,20,KANSAS,189,STEVENS,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,20800.0,979.0
COTTON,YEAR,2019,20,KANSAS,191,SUMNER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,78900.0,906.0
COTTON,YEAR,2019,22,LOUISIANA,009,AVOYELLES,50,CENTRAL,TOTAL,SURVEY,COUNTY,7000.0,781.0
COTTON,YEAR,2019,22,LOUISIANA,017,CADDO,10,NORTHWEST,TOTAL,SURVEY,COUNTY,29900.0,897.0
COTTON,YEAR,2019,22,LOUISIANA,025,CATAHOULA,50,CENTRAL,TOTAL,SURVEY,COUNTY,52500.0,984.0
COTTON,YEAR,2019,22,LOUISIANA,029,CONCORDIA,50,CENTRAL,TOTAL,SURVEY,COUNTY,29600.0,1093.0
COTTON,YEAR,2019,22,LOUISIANA,035,EAST CARROLL,30,NORTHEAST,TOTAL,SURVEY,COUNTY,36100.0,1118.0
COTTON,YEAR,2019,22,LOUISIANA,041,FRANKLIN,30,NORTHEAST,TOTAL,SURVEY,COUNTY,42500.0,1015.0
COTTON,YEAR,2019,22,LOUISIANA,065,MADISON,30,NORTHEAST,TOTAL,SURVEY,COUNTY,73700.0,1025.0
COTTON,YEAR,2019,22,LOUISIANA,067,MOREHOUSE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,53800.0,1179.0
COTTON,YEAR,2019,22,LOUISIANA,079,RAPIDES,50,CENTRAL,TOTAL,SURVEY,COUNTY,13900.0,855.0
COTTON,YEAR,2019,22,LOUISIANA,083,RICHLAND,30,NORTHEAST,TOTAL,SURVEY,COUNTY,75600.0,1090.0
COTTON,YEAR,2019,22,LOUISIANA,107,TENSAS,30,NORTHEAST,TOTAL,SURVEY,COUNTY,89300.0,1058.0
COTTON,YEAR,2019,22,LOUISIANA,123,WEST CARROLL,30,NORTHEAST,TOTAL,SURVEY,COUNTY,24000.0,1077.0
COTTON,YEAR,2019,28,MISSISSIPPI,007,ATTALA,50,CENTRAL,TOTAL,SURVEY,COUNTY,9300.0,1026.0
COTTON,YEAR,2019,28,MISSISSIPPI,011,BOLIVAR,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,62000.0,1127.0
COTTON,YEAR,2019,28,MISSISSIPPI,013,CALHOUN,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,25700.0,1003.0
COTTON,YEAR,2019,28,MISSISSIPPI,015,CARROLL,50,CENTRAL,TOTAL,SURVEY,COUNTY,25100.0,980.0
COTTON,YEAR,2019,28,MISSISSIPPI,017,CHICKASAW,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,10900.0,1137.0
COTTON,YEAR,2019,28,MISSISSIPPI,027,COAHOMA,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,250000.0,1194.0
COTTON,YEAR,2019,28,MISSISSIPPI,043,GRENADA,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,15500.0,1019.0
COTTON,YEAR,2019,28,MISSISSIPPI,049,HINDS,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,9700.0,960.0
COTTON,YEAR,2019,28,MISSISSIPPI,051,HOLMES,50,CENTRAL,TOTAL,SURVEY,COUNTY,72400.0,1079.0
COTTON,YEAR,2019,28,MISSISSIPPI,053,HUMPHREYS,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,76400.0,1139.0
COTTON,YEAR,2019,28,MISSISSIPPI,055,ISSAQUENA,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,22300.0,931.0
COTTON,YEAR,2019,28,MISSISSIPPI,057,ITAWAMBA,30,NORTHEAST,TOTAL,SURVEY,COUNTY,9200.0,960.0
COTTON,YEAR,2019,28,MISSISSIPPI,071,LAFAYETTE,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,12000.0,1011.0
COTTON,YEAR,2019,28,MISSISSIPPI,081,LEE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,19900.0,995.0
COTTON,YEAR,2019,28,MISSISSIPPI,083,LEFLORE,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,102200.0,1115.0
COTTON,YEAR,2019,28,MISSISSIPPI,087,LOWNDES,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,33300.0,1134.0
COTTON,YEAR,2019,28,MISSISSIPPI,089,MADISON,50,CENTRAL,TOTAL,SURVEY,COUNTY,26400.0,1006.0
COTTON,YEAR,2019,28,MISSISSIPPI,093,MARSHALL,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,11500.0,1042.0
COTTON,YEAR,2019,28,MISSISSIPPI,097,MONTGOMERY,50,CENTRAL,TOTAL,SURVEY,COUNTY,19400.0,1018.0
COTTON,YEAR,2019,28,MISSISSIPPI,103,NOXUBEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,91700.0,1350.0
COTTON,YEAR,2019,28,MISSISSIPPI,107,PANOLA,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,68400.0,1091.0
COTTON,YEAR,2019,28,MISSISSIPPI,115,PONTOTOC,30,NORTHEAST,TOTAL,SURVEY,COUNTY,13400.0,1099.0
COTTON,YEAR,2019,28,MISSISSIPPI,117,PRENTISS,30,NORTHEAST,TOTAL,SURVEY,COUNTY,5700.0,1013.0
COTTON,YEAR,2019,28,MISSISSIPPI,119,QUITMAN,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,85500.0,1143.0
COTTON,YEAR,2019,28,MISSISSIPPI,121,RANKIN,50,CENTRAL,TOTAL,SURVEY,COUNTY,5300.0,1060.0
COTTON,YEAR,2019,28,MISSISSIPPI,125,SHARKEY,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,21000.0,1133.0
COTTON,YEAR,2019,28,MISSISSIPPI,133,SUNFLOWER,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,33300.0,1087.0
COTTON,YEAR,2019,28,MISSISSIPPI,135,TALLAHATCHIE,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,102500.0,1169.0
COTTON,YEAR,2019,28,MISSISSIPPI,137,TATE,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,11300.0,1004.0
COTTON,YEAR,2019,28,MISSISSIPPI,143,TUNICA,10,UPPER DELTA,TOTAL,SURVEY,COUNTY,110000.0,1171.0
COTTON,YEAR,2019,28,MISSISSIPPI,151,WASHINGTON,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,30800.0,1020.0
COTTON,YEAR,2019,28,MISSISSIPPI,155,WEBSTER,50,CENTRAL,TOTAL,SURVEY,COUNTY,18200.0,982.0
COTTON,YEAR,2019,28,MISSISSIPPI,163,YAZOO,40,LOWER DELTA,TOTAL,SURVEY,COUNTY,54000.0,1108.0
COTTON,YEAR,2019,35,NEW MEXICO,013,DONA ANA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,15400.0,1320.0
COTTON,YEAR,2019,35,NEW MEXICO,025,LEA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,18300.0,623.0
COTTON,YEAR,2019,35,NEW MEXICO,037,QUAY,30,NORTHEAST,TOTAL,SURVEY,COUNTY,8100.0,785.0
COTTON,YEAR,2019,37,NORTH CAROLINA,013,BEAUFORT,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,26300.0,994.0
COTTON,YEAR,2019,37,NORTH CAROLINA,015,BERTIE,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,65300.0,1073.0
COTTON,YEAR,2019,37,NORTH CAROLINA,041,CHOWAN,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,29000.0,1088.0
COTTON,YEAR,2019,37,NORTH CAROLINA,049,CRAVEN,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,8800.0,939.0
COTTON,YEAR,2019,37,NORTH CAROLINA,065,EDGECOMBE,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,56000.0,905.0
COTTON,YEAR,2019,37,NORTH CAROLINA,073,GATES,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,33900.0,1154.0
COTTON,YEAR,2019,37,NORTH CAROLINA,079,GREENE,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,21500.0,964.0
COTTON,YEAR,2019,37,NORTH CAROLINA,083,HALIFAX,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,118000.0,1061.0
COTTON,YEAR,2019,37,NORTH CAROLINA,085,HARNETT,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,14500.0,870.0
COTTON,YEAR,2019,37,NORTH CAROLINA,091,HERTFORD,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,42800.0,1245.0
COTTON,YEAR,2019,37,NORTH CAROLINA,101,JOHNSTON,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,14900.0,1007.0
COTTON,YEAR,2019,37,NORTH CAROLINA,103,JONES,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,20300.0,855.0
COTTON,YEAR,2019,37,NORTH CAROLINA,107,LENOIR,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,23500.0,1095.0
COTTON,YEAR,2019,37,NORTH CAROLINA,117,MARTIN,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,78300.0,976.0
COTTON,YEAR,2019,37,NORTH CAROLINA,131,NORTHAMPTON,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,94800.0,1063.0
COTTON,YEAR,2019,37,NORTH CAROLINA,133,ONSLOW,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,7200.0,678.0
COTTON,YEAR,2019,37,NORTH CAROLINA,143,PERQUIMANS,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,24000.0,914.0
COTTON,YEAR,2019,37,NORTH CAROLINA,147,PITT,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,43000.0,1116.0
COTTON,YEAR,2019,37,NORTH CAROLINA,155,ROBESON,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,24000.0,758.0
COTTON,YEAR,2019,37,NORTH CAROLINA,163,SAMPSON,90,SOUTHERN COASTAL,TOTAL,SURVEY,COUNTY,42000.0,974.0
COTTON,YEAR,2019,37,NORTH CAROLINA,167,STANLY,60,SOUTHERN PIEDMONT,TOTAL,SURVEY,COUNTY,27300.0,1130.0
COTTON,YEAR,2019,37,NORTH CAROLINA,187,WASHINGTON,70,NORTHERN COASTAL,TOTAL,SURVEY,COUNTY,18900.0,935.0
COTTON,YEAR,2019,37,NORTH CAROLINA,191,WAYNE,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,20500.0,1070.0
COTTON,YEAR,2019,37,NORTH CAROLINA,195,WILSON,80,CENTRAL COASTAL,TOTAL,SURVEY,COUNTY,20500.0,1014.0
COTTON,YEAR,2019,40,OKLAHOMA,009,BECKHAM,20,WEST CENTRAL,TOTAL,SURVEY,COUNTY,21900.0,665.0
COTTON,YEAR,2019,40,OKLAHOMA,015,CADDO,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,44300.0,736.0
COTTON,YEAR,2019,40,OKLAHOMA,031,COMANCHE,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,2900.0,376.0
COTTON,YEAR,2019,40,OKLAHOMA,033,COTTON,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,6000.0,395.0
COTTON,YEAR,2019,40,OKLAHOMA,039,CUSTER,20,WEST CENTRAL,TOTAL,SURVEY,COUNTY,23000.0,594.0
COTTON,YEAR,2019,40,OKLAHOMA,053,GRANT,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,10700.0,480.0
COTTON,YEAR,2019,40,OKLAHOMA,055,GREER,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,28400.0,603.0
